bill_id,status,cong,cosponsors,majority,republican,independent
110_hr2295,0,110,276.0,1.0,0,0
110_hr2306,0,110,0.0,1.0,0,0
110_hr2317,0,110,8.0,1.0,0,0
110_hr233,0,110,1.0,1.0,0,0
110_hr2331,0,110,12.0,1.0,0,0
110_hr2334,0,110,3.0,1.0,0,0
110_hr2335,0,110,8.0,0.0,1,0
110_hr2341,0,110,10.0,1.0,0,0
110_hr2347,0,110,44.0,1.0,0,0
110_hr2352,0,110,55.0,1.0,0,0
110_hr2358,1,110,5.0,1.0,0,0
110_hr236,0,110,1.0,1.0,0,0
110_hr2360,0,110,6.0,0.0,1,0
110_hr2366,0,110,19.0,0.0,1,0
110_hr2370,0,110,105.0,0.0,1,0
110_hr2371,0,110,56.0,1.0,0,0
110_hr2372,0,110,6.0,1.0,0,0
110_hr2381,0,110,8.0,1.0,0,0
110_hr2384,0,110,15.0,1.0,0,0
110_hr2387,0,110,21.0,0.0,1,0
110_hr2390,0,110,10.0,0.0,1,0
110_hr2397,0,110,2.0,0.0,1,0
110_hr2399,0,110,7.0,1.0,0,0
110_hr2407,0,110,43.0,1.0,0,0
110_hr2417,0,110,61.0,1.0,0,0
110_hr2425,0,110,12.0,0.0,1,0
110_hr2426,0,110,5.0,1.0,0,0
110_hr2428,0,110,2.0,1.0,0,0
110_hr2431,0,110,1.0,1.0,0,0
110_hr2438,0,110,3.0,0.0,1,0
110_hr244,0,110,0.0,0.0,1,0
110_hr2445,0,110,0.0,0.0,1,0
110_hr2452,0,110,57.0,1.0,0,0
110_hr2453,0,110,10.0,1.0,0,0
110_hr2455,0,110,4.0,0.0,1,0
110_hr2466,0,110,2.0,0.0,1,0
110_hr2472,0,110,56.0,1.0,0,0
110_hr2473,0,110,7.0,1.0,0,0
110_hr2475,0,110,3.0,1.0,0,0
110_hr2480,0,110,3.0,1.0,0,0
110_hr2486,0,110,3.0,1.0,0,0
110_hr2491,0,110,2.0,1.0,0,0
110_hr2499,0,110,18.0,1.0,0,0
110_hr2503,0,110,21.0,1.0,0,0
110_hr2507,0,110,5.0,0.0,1,0
110_hr251,0,110,31.0,1.0,0,0
110_hr2517,1,110,95.0,1.0,0,0
110_hr2518,0,110,34.0,1.0,0,0
110_hr2520,0,110,16.0,1.0,0,0
110_hr2521,0,110,4.0,1.0,0,0
110_hr2522,0,110,42.0,1.0,0,0
110_hr253,0,110,3.0,1.0,0,0
110_hr2538,0,110,4.0,1.0,0,0
110_hr254,0,110,3.0,1.0,0,0
110_hr2542,0,110,23.0,1.0,0,0
110_hr2544,0,110,0.0,1.0,0,0
110_hr2547,0,110,2.0,1.0,0,0
110_hr2548,0,110,23.0,1.0,0,0
110_hr2551,0,110,3.0,0.0,1,0
110_hr2552,0,110,26.0,1.0,0,0
110_hr2561,0,110,3.0,0.0,1,0
110_hr2564,0,110,62.0,0.0,1,0
110_hr2566,0,110,22.0,1.0,0,0
110_hr2571,0,110,0.0,1.0,0,0
110_hr2572,0,110,14.0,1.0,0,0
110_hr2573,0,110,4.0,1.0,0,0
110_hr2583,0,110,23.0,0.0,1,0
110_hr2584,0,110,12.0,0.0,1,0
110_hr2592,0,110,4.0,1.0,0,0
110_hr2593,0,110,49.0,1.0,0,0
110_hr2599,0,110,30.0,1.0,0,0
110_hr2600,0,110,14.0,1.0,0,0
110_hr2604,0,110,41.0,1.0,0,0
110_hr2609,0,110,25.0,1.0,0,0
110_hr2611,0,110,33.0,1.0,0,0
110_hr2617,0,110,17.0,1.0,0,0
110_hr2620,0,110,13.0,1.0,0,0
110_hr2621,0,110,2.0,1.0,0,0
110_hr2629,0,110,2.0,0.0,1,0
110_hr263,0,110,0.0,1.0,0,0
110_hr2639,0,110,26.0,0.0,1,0
110_hr264,0,110,0.0,1.0,0,0
110_hr2646,0,110,0.0,1.0,0,0
110_hr2647,0,110,0.0,1.0,0,0
110_hr2655,0,110,0.0,1.0,0,0
110_hr2672,0,110,3.0,0.0,1,0
110_hr2673,0,110,0.0,0.0,1,0
110_hr2674,0,110,23.0,1.0,0,0
110_hr2689,0,110,11.0,1.0,0,0
110_hr2693,0,110,17.0,1.0,0,0
110_hr2694,0,110,54.0,1.0,0,0
110_hr2699,0,110,3.0,1.0,0,0
110_hr270,0,110,5.0,0.0,1,0
110_hr2703,0,110,2.0,1.0,0,0
110_hr2713,0,110,8.0,0.0,1,0
110_hr2724,0,110,3.0,1.0,0,0
110_hr2726,0,110,18.0,0.0,1,0
110_hr2730,0,110,0.0,0.0,1,0
110_hr2733,0,110,2.0,1.0,0,0
110_hr2735,0,110,1.0,0.0,1,0
110_hr2736,0,110,5.0,1.0,0,0
110_hr2740,0,110,15.0,1.0,0,0
110_hr2745,0,110,5.0,1.0,0,0
110_hr2752,0,110,0.0,1.0,0,0
110_hr2761,1,110,31.0,1.0,0,0
110_hr2787,0,110,18.0,1.0,0,0
110_hr2794,0,110,2.0,1.0,0,0
110_hr2799,0,110,6.0,0.0,1,0
110_hr2801,0,110,0.0,0.0,1,0
110_hr2806,0,110,3.0,0.0,1,0
110_hr2807,0,110,26.0,0.0,1,0
110_hr2810,0,110,3.0,1.0,0,0
110_hr2819,0,110,54.0,1.0,0,0
110_hr2822,0,110,0.0,1.0,0,0
110_hr2824,0,110,23.0,1.0,0,0
110_hr283,0,110,0.0,1.0,0,0
110_hr2832,0,110,21.0,1.0,0,0
110_hr2833,0,110,45.0,1.0,0,0
110_hr2834,0,110,26.0,1.0,0,0
110_hr2846,0,110,29.0,1.0,0,0
110_hr285,0,110,1.0,1.0,0,0
110_hr2851,1,110,150.0,1.0,0,0
110_hr2858,0,110,1.0,0.0,1,0
110_hr2861,0,110,3.0,1.0,0,0
110_hr2865,0,110,8.0,1.0,0,0
110_hr2871,0,110,3.0,1.0,0,0
110_hr2873,0,110,11.0,0.0,1,0
110_hr2876,0,110,0.0,1.0,0,0
110_hr288,0,110,1.0,0.0,1,0
110_hr2884,0,110,12.0,1.0,0,0
110_hr2890,0,110,0.0,0.0,1,0
110_hr2892,0,110,19.0,1.0,0,0
110_hr2893,0,110,0.0,0.0,1,0
110_hr2894,0,110,298.0,1.0,0,0
110_hr2910,0,110,78.0,1.0,0,0
110_hr2914,0,110,51.0,0.0,1,0
110_hr2925,0,110,11.0,0.0,1,0
110_hr2926,0,110,60.0,1.0,0,0
110_hr2931,0,110,1.0,1.0,0,0
110_hr2932,0,110,3.0,0.0,1,0
110_hr2935,0,110,3.0,0.0,1,0
110_hr2939,0,110,0.0,1.0,0,0
110_hr2947,0,110,0.0,1.0,0,0
110_hr2949,0,110,28.0,1.0,0,0
110_hr2956,0,110,43.0,1.0,0,0
110_hr2963,1,110,1.0,0.0,1,0
110_hr2964,0,110,25.0,1.0,0,0
110_hr2966,0,110,15.0,1.0,0,0
110_hr2967,0,110,0.0,1.0,0,0
110_hr2992,0,110,6.0,1.0,0,0
110_hr2994,0,110,56.0,1.0,0,0
110_hr2995,0,110,14.0,0.0,1,0
110_hr3002,0,110,4.0,0.0,1,0
110_hr3003,0,110,0.0,1.0,0,0
110_hr3009,0,110,1.0,1.0,0,0
110_hr3018,0,110,0.0,0.0,1,0
110_hr3020,0,110,5.0,0.0,1,0
110_hr3023,0,110,4.0,1.0,0,0
110_hr3024,0,110,18.0,1.0,0,0
110_hr3033,0,110,7.0,1.0,0,0
110_hr3047,0,110,26.0,0.0,1,0
110_hr3050,0,110,7.0,1.0,0,0
110_hr3051,0,110,48.0,1.0,0,0
110_hr3053,0,110,40.0,1.0,0,0
110_hr3054,0,110,45.0,0.0,1,0
110_hr3057,0,110,33.0,1.0,0,0
110_hr3059,0,110,41.0,0.0,1,0
110_hr3069,0,110,1.0,0.0,1,0
110_hr3081,0,110,26.0,1.0,0,0
110_hr3084,0,110,2.0,1.0,0,0
110_hr3091,0,110,2.0,1.0,0,0
110_hr3112,0,110,7.0,0.0,1,0
110_hr3115,0,110,14.0,1.0,0,0
110_hr3116,0,110,4.0,1.0,0,0
110_hr3125,0,110,31.0,1.0,0,0
110_hr3130,0,110,9.0,1.0,0,0
110_hr3133,0,110,7.0,1.0,0,0
110_hr3136,0,110,2.0,1.0,0,0
110_hr3142,0,110,3.0,0.0,1,0
110_hr3146,0,110,5.0,0.0,1,0
110_hr3147,0,110,4.0,0.0,1,0
110_hr3148,0,110,12.0,0.0,1,0
110_hr3159,0,110,22.0,1.0,0,0
110_hr3169,0,110,0.0,1.0,0,0
110_hr3170,0,110,2.0,1.0,0,0
110_hr3172,0,110,12.0,1.0,0,0
110_hr3175,0,110,65.0,1.0,0,0
110_hr3177,0,110,37.0,0.0,1,0
110_hr318,0,110,7.0,0.0,1,0
110_hr3181,0,110,0.0,1.0,0,0
110_hr3182,0,110,4.0,1.0,0,0
110_hr3187,0,110,39.0,1.0,0,0
110_hr3193,0,110,3.0,0.0,1,0
110_hr3195,0,110,255.0,1.0,0,0
110_hr3198,0,110,15.0,1.0,0,0
110_hr3199,0,110,2.0,1.0,0,0
110_hr3204,0,110,15.0,1.0,0,0
110_hr321,0,110,19.0,0.0,1,0
110_hr3210,0,110,1.0,1.0,0,0
110_hr3211,0,110,0.0,1.0,0,0
110_hr3212,0,110,53.0,1.0,0,0
110_hr3224,0,110,19.0,1.0,0,0
110_hr3234,0,110,50.0,0.0,1,0
110_hr3244,0,110,6.0,1.0,0,0
110_hr3253,0,110,8.0,1.0,0,0
110_hr327,1,110,152.0,1.0,0,0
110_hr3273,0,110,26.0,1.0,0,0
110_hr3274,0,110,7.0,1.0,0,0
110_hr328,0,110,24.0,1.0,0,0
110_hr3292,0,110,1.0,0.0,1,0
110_hr3298,0,110,90.0,1.0,0,0
110_hr3299,0,110,2.0,0.0,1,0
110_hr3310,0,110,0.0,1.0,0,0
110_hr3313,0,110,4.0,0.0,1,0
110_hr3317,0,110,18.0,1.0,0,0
110_hr3321,0,110,3.0,0.0,1,0
110_hr3324,0,110,1.0,1.0,0,0
110_hr3327,0,110,107.0,0.0,1,0
110_hr333,0,110,93.0,1.0,0,0
110_hr3345,0,110,1.0,1.0,0,0
110_hr3346,0,110,1.0,0.0,1,0
110_hr3356,0,110,3.0,1.0,0,0
110_hr3357,0,110,34.0,1.0,0,0
110_hr3359,0,110,16.0,1.0,0,0
110_hr3363,0,110,48.0,1.0,0,0
110_hr3368,0,110,48.0,1.0,0,0
110_hr3374,0,110,7.0,1.0,0,0
110_hr3376,0,110,0.0,1.0,0,0
110_hr3378,0,110,33.0,1.0,0,0
110_hr3383,0,110,0.0,0.0,1,0
110_hr3385,0,110,27.0,1.0,0,0
110_hr3391,0,110,6.0,0.0,1,0
110_hr3393,0,110,13.0,1.0,0,0
110_hr3398,0,110,0.0,1.0,0,0
110_hr34,0,110,2.0,0.0,1,0
110_hr3402,0,110,14.0,1.0,0,0
110_hr3403,1,110,6.0,1.0,0,0
110_hr3407,0,110,11.0,1.0,0,0
110_hr3416,0,110,12.0,1.0,0,0
110_hr3417,0,110,0.0,1.0,0,0
110_hr3419,0,110,37.0,1.0,0,0
110_hr3424,0,110,2.0,1.0,0,0
110_hr3426,0,110,4.0,1.0,0,0
110_hr3432,1,110,96.0,1.0,0,0
110_hr3441,0,110,0.0,1.0,0,0
110_hr3444,0,110,3.0,0.0,1,0
110_hr3445,0,110,0.0,1.0,0,0
110_hr3447,0,110,13.0,1.0,0,0
110_hr3449,0,110,0.0,0.0,1,0
110_hr3450,0,110,15.0,1.0,0,0
110_hr3452,0,110,25.0,1.0,0,0
110_hr3457,0,110,115.0,1.0,0,0
110_hr3461,0,110,43.0,1.0,0,0
110_hr3463,0,110,22.0,1.0,0,0
110_hr3466,0,110,4.0,1.0,0,0
110_hr3469,0,110,0.0,1.0,0,0
110_hr348,0,110,0.0,0.0,1,0
110_hr3481,0,110,71.0,1.0,0,0
110_hr3482,0,110,1.0,0.0,1,0
110_hr3485,0,110,11.0,1.0,0,0
110_hr3495,0,110,29.0,1.0,0,0
110_hr3509,0,110,0.0,0.0,1,0
110_hr3512,0,110,20.0,1.0,0,0
110_hr3513,0,110,4.0,1.0,0,0
110_hr3519,0,110,0.0,1.0,0,0
110_hr3525,0,110,0.0,1.0,0,0
110_hr3526,0,110,1.0,1.0,0,0
110_hr3531,0,110,22.0,0.0,1,0
110_hr3544,0,110,110.0,1.0,0,0
110_hr3548,0,110,32.0,1.0,0,0
110_hr3557,0,110,0.0,1.0,0,0
110_hr3563,0,110,36.0,1.0,0,0
110_hr3574,0,110,3.0,1.0,0,0
110_hr3597,0,110,2.0,1.0,0,0
110_hr3599,0,110,1.0,1.0,0,0
110_hr36,0,110,17.0,0.0,1,0
110_hr360,0,110,2.0,1.0,0,0
110_hr3611,0,110,1.0,1.0,0,0
110_hr3619,0,110,0.0,1.0,0,0
110_hr3621,0,110,0.0,1.0,0,0
110_hr3627,0,110,9.0,1.0,0,0
110_hr3631,0,110,19.0,1.0,0,0
110_hr3634,0,110,8.0,1.0,0,0
110_hr3635,0,110,17.0,1.0,0,0
110_hr3644,0,110,1.0,0.0,1,0
110_hr3645,0,110,16.0,1.0,0,0
110_hr3648,1,110,25.0,1.0,0,0
110_hr3664,0,110,3.0,0.0,1,0
110_hr3666,0,110,5.0,1.0,0,0
110_hr3668,1,110,1.0,1.0,0,0
110_hr3670,0,110,23.0,1.0,0,0
110_hr3673,0,110,1.0,1.0,0,0
110_hr3674,0,110,14.0,1.0,0,0
110_hr3678,1,110,6.0,1.0,0,0
110_hr368,0,110,126.0,0.0,1,0
110_hr3684,0,110,7.0,1.0,0,0
110_hr3689,0,110,97.0,1.0,0,0
110_hr3691,0,110,167.0,1.0,0,0
110_hr3696,0,110,4.0,0.0,1,0
110_hr3698,0,110,20.0,1.0,0,0
110_hr3699,0,110,0.0,1.0,0,0
110_hr3701,0,110,1.0,1.0,0,0
110_hr3715,0,110,5.0,1.0,0,0
110_hr3716,0,110,0.0,0.0,1,0
110_hr3717,0,110,7.0,1.0,0,0
110_hr3718,0,110,10.0,1.0,0,0
110_hr3749,0,110,19.0,1.0,0,0
110_hr3750,0,110,50.0,1.0,0,0
110_hr3774,0,110,12.0,1.0,0,0
110_hr3775,0,110,0.0,1.0,0,0
110_hr3776,0,110,0.0,1.0,0,0
110_hr3786,0,110,9.0,1.0,0,0
110_hr3791,0,110,3.0,1.0,0,0
110_hr3793,0,110,277.0,1.0,0,0
110_hr3796,0,110,13.0,1.0,0,0
110_hr3797,0,110,60.0,1.0,0,0
110_hr3799,0,110,24.0,1.0,0,0
110_hr3806,0,110,5.0,0.0,1,0
110_hr3820,0,110,24.0,1.0,0,0
110_hr3824,0,110,10.0,1.0,0,0
110_hr3830,0,110,5.0,1.0,0,0
110_hr3840,0,110,2.0,0.0,1,0
110_hr3842,0,110,15.0,1.0,0,0
110_hr3844,0,110,13.0,0.0,1,0
110_hr3850,0,110,2.0,1.0,0,0
110_hr3851,0,110,8.0,0.0,1,0
110_hr3859,0,110,0.0,1.0,0,0
110_hr3865,0,110,87.0,1.0,0,0
110_hr3866,0,110,1.0,1.0,0,0
110_hr3868,0,110,1.0,1.0,0,0
110_hr3872,0,110,0.0,0.0,1,0
110_hr3873,0,110,3.0,1.0,0,0
110_hr389,0,110,1.0,0.0,1,0
110_hr3892,0,110,22.0,1.0,0,0
110_hr3893,0,110,1.0,1.0,0,0
110_hr3900,0,110,1.0,0.0,1,0
110_hr392,0,110,7.0,1.0,0,0
110_hr3926,0,110,18.0,1.0,0,0
110_hr393,0,110,2.0,1.0,0,0
110_hr3930,0,110,0.0,0.0,1,0
110_hr3937,0,110,1.0,1.0,0,0
110_hr3938,0,110,7.0,1.0,0,0
110_hr3948,0,110,8.0,1.0,0,0
110_hr3958,0,110,53.0,0.0,1,0
110_hr3978,0,110,12.0,1.0,0,0
110_hr3981,0,110,58.0,1.0,0,0
110_hr4014,0,110,61.0,1.0,0,0
110_hr4018,0,110,2.0,0.0,1,0
110_hr4033,0,110,1.0,1.0,0,0
110_hr4034,0,110,0.0,0.0,1,0
110_hr4035,0,110,0.0,0.0,1,0
110_hr4036,0,110,2.0,0.0,1,0
110_hr4042,0,110,3.0,1.0,0,0
110_hr4044,0,110,66.0,1.0,0,0
110_hr4045,0,110,1.0,1.0,0,0
110_hr4049,0,110,3.0,1.0,0,0
110_hr4051,0,110,1.0,1.0,0,0
110_hr406,0,110,406.0,1.0,0,0
110_hr4063,0,110,45.0,1.0,0,0
110_hr4067,0,110,6.0,1.0,0,0
110_hr4073,0,110,4.0,0.0,1,0
110_hr4080,0,110,0.0,1.0,0,0
110_hr4083,0,110,6.0,1.0,0,0
110_hr4084,0,110,0.0,1.0,0,0
110_hr4092,0,110,0.0,0.0,1,0
110_hr4097,0,110,5.0,1.0,0,0
110_hr410,0,110,40.0,1.0,0,0
110_hr4100,0,110,11.0,1.0,0,0
110_hr4102,0,110,32.0,1.0,0,0
110_hr4105,0,110,105.0,1.0,0,0
110_hr4112,0,110,0.0,1.0,0,0
110_hr4120,1,110,1.0,1.0,0,0
110_hr4130,0,110,22.0,0.0,1,0
110_hr4144,0,110,0.0,0.0,1,0
110_hr4145,0,110,0.0,1.0,0,0
110_hr4149,0,110,6.0,1.0,0,0
110_hr4153,0,110,0.0,1.0,0,0
110_hr4162,0,110,0.0,0.0,1,0
110_hr4164,0,110,4.0,1.0,0,0
110_hr4173,0,110,17.0,1.0,0,0
110_hr4174,0,110,17.0,1.0,0,0
110_hr4178,0,110,0.0,0.0,1,0
110_hr4179,0,110,16.0,1.0,0,0
110_hr4183,0,110,12.0,1.0,0,0
110_hr4200,0,110,4.0,1.0,0,0
110_hr4205,0,110,4.0,1.0,0,0
110_hr4218,0,110,29.0,1.0,0,0
110_hr4219,0,110,1.0,1.0,0,0
110_hr4222,0,110,0.0,0.0,1,0
110_hr4229,0,110,6.0,1.0,0,0
110_hr4230,0,110,29.0,1.0,0,0
110_hr4235,0,110,0.0,1.0,0,0
110_hr4237,0,110,12.0,1.0,0,0
110_hr4238,0,110,13.0,1.0,0,0
110_hr4239,0,110,1.0,1.0,0,0
110_hr4250,0,110,4.0,0.0,1,0
110_hr4255,0,110,13.0,1.0,0,0
110_hr4258,0,110,0.0,0.0,1,0
110_hr4263,0,110,1.0,1.0,0,0
110_hr4283,0,110,3.0,1.0,0,0
110_hr4292,0,110,0.0,1.0,0,0
110_hr4296,0,110,39.0,1.0,0,0
110_hr4300,0,110,1.0,1.0,0,0
110_hr4308,0,110,4.0,0.0,1,0
110_hr4320,0,110,0.0,1.0,0,0
110_hr4336,0,110,14.0,1.0,0,0
110_hr4337,0,110,8.0,0.0,1,0
110_hr4343,1,110,7.0,1.0,0,0
110_hr4458,0,110,12.0,1.0,0,0
110_hr4461,0,110,24.0,1.0,0,0
110_hr4462,0,110,15.0,0.0,1,0
110_hr45,0,110,30.0,1.0,0,0
110_hr4577,0,110,14.0,0.0,1,0
110_hr46,0,110,4.0,1.0,0,0
110_hr461,0,110,3.0,0.0,1,0
110_hr4627,0,110,6.0,0.0,1,0
110_hr464,0,110,104.0,1.0,0,0
110_hr4650,0,110,0.0,1.0,0,0
110_hr4652,0,110,38.0,1.0,0,0
110_hr4660,0,110,9.0,1.0,0,0
110_hr4685,0,110,1.0,0.0,1,0
110_hr470,0,110,0.0,0.0,1,0
110_hr4749,0,110,2.0,0.0,1,0
110_hr476,0,110,56.0,1.0,0,0
110_hr4775,0,110,35.0,1.0,0,0
110_hr4776,0,110,2.0,1.0,0,0
110_hr4790,0,110,11.0,1.0,0,0
110_hr4818,0,110,1.0,0.0,1,0
110_hr4829,0,110,2.0,0.0,1,0
110_hr4833,0,110,20.0,1.0,0,0
110_hr4836,0,110,23.0,1.0,0,0
110_hr4837,0,110,2.0,0.0,1,0
110_hr4838,0,110,90.0,1.0,0,0
110_hr4840,0,110,7.0,1.0,0,0
110_hr4847,0,110,28.0,1.0,0,0
110_hr4848,0,110,6.0,1.0,0,0
110_hr487,0,110,0.0,1.0,0,0
110_hr4879,0,110,9.0,0.0,1,0
110_hr4880,0,110,1.0,1.0,0,0
110_hr4881,0,110,1.0,1.0,0,0
110_hr4882,0,110,4.0,1.0,0,0
110_hr4898,0,110,1.0,1.0,0,0
110_hr4912,0,110,1.0,1.0,0,0
110_hr4914,0,110,5.0,1.0,0,0
110_hr4916,0,110,0.0,0.0,1,0
110_hr4917,0,110,0.0,0.0,1,0
110_hr4926,0,110,100.0,1.0,0,0
110_hr4933,0,110,2.0,1.0,0,0
110_hr4995,0,110,50.0,0.0,1,0
110_hr5,0,110,211.0,1.0,0,0
110_hr5028,0,110,7.0,1.0,0,0
110_hr5038,0,110,23.0,1.0,0,0
110_hr5056,0,110,16.0,1.0,0,0
110_hr507,0,110,152.0,1.0,0,0
110_hr5103,0,110,10.0,1.0,0,0
110_hr5106,0,110,8.0,1.0,0,0
110_hr5126,0,110,1.0,0.0,1,0
110_hr5141,0,110,0.0,0.0,1,0
110_hr5142,0,110,0.0,0.0,1,0
110_hr5143,0,110,49.0,1.0,0,0
110_hr5146,0,110,1.0,1.0,0,0
110_hr5160,0,110,6.0,1.0,0,0
110_hr5161,0,110,33.0,1.0,0,0
110_hr5167,0,110,38.0,1.0,0,0
110_hr5172,0,110,14.0,1.0,0,0
110_hr5177,0,110,0.0,1.0,0,0
110_hr518,0,110,19.0,1.0,0,0
110_hr5193,0,110,6.0,1.0,0,0
110_hr5218,0,110,1.0,1.0,0,0
110_hr522,0,110,54.0,1.0,0,0
110_hr5223,0,110,44.0,1.0,0,0
110_hr5229,0,110,58.0,0.0,1,0
110_hr5237,0,110,2.0,1.0,0,0
110_hr5241,0,110,1.0,1.0,0,0
110_hr5263,0,110,1.0,1.0,0,0
110_hr5268,0,110,167.0,1.0,0,0
110_hr5280,0,110,0.0,1.0,0,0
110_hr5286,0,110,0.0,0.0,1,0
110_hr5316,0,110,0.0,1.0,0,0
110_hr5369,0,110,0.0,0.0,1,0
110_hr5372,0,110,1.0,1.0,0,0
110_hr5402,0,110,11.0,1.0,0,0
110_hr5403,0,110,1.0,0.0,1,0
110_hr5404,0,110,30.0,1.0,0,0
110_hr5425,0,110,19.0,1.0,0,0
110_hr5429,0,110,0.0,0.0,1,0
110_hr5435,0,110,18.0,1.0,0,0
110_hr5449,0,110,18.0,1.0,0,0
110_hr5452,0,110,9.0,1.0,0,0
110_hr5453,0,110,10.0,1.0,0,0
110_hr5461,0,110,54.0,1.0,0,0
110_hr5463,0,110,5.0,0.0,1,0
110_hr5465,0,110,37.0,1.0,0,0
110_hr5468,0,110,5.0,0.0,1,0
110_hr5469,0,110,39.0,1.0,0,0
110_hr547,0,110,15.0,1.0,0,0
110_hr548,0,110,21.0,1.0,0,0
110_hr5485,0,110,0.0,1.0,0,0
110_hr5488,0,110,36.0,1.0,0,0
110_hr5490,0,110,33.0,0.0,1,0
110_hr5491,0,110,3.0,0.0,1,0
110_hr5497,0,110,0.0,1.0,0,0
110_hr5499,0,110,1.0,1.0,0,0
110_hr550,0,110,123.0,1.0,0,0
110_hr5512,0,110,2.0,1.0,0,0
110_hr5519,0,110,18.0,1.0,0,0
110_hr5522,0,110,32.0,1.0,0,0
110_hr5523,0,110,0.0,1.0,0,0
110_hr5525,0,110,0.0,1.0,0,0
110_hr5526,0,110,1.0,0.0,1,0
110_hr5529,0,110,16.0,1.0,0,0
110_hr5531,0,110,1.0,0.0,1,0
110_hr5533,0,110,0.0,1.0,0,0
110_hr5537,0,110,0.0,1.0,0,0
110_hr554,0,110,7.0,1.0,0,0
110_hr5541,0,110,56.0,1.0,0,0
110_hr5544,0,110,7.0,0.0,1,0
110_hr5546,0,110,45.0,1.0,0,0
110_hr5554,0,110,16.0,1.0,0,0
110_hr5558,0,110,1.0,0.0,1,0
110_hr5573,0,110,91.0,1.0,0,0
110_hr5576,0,110,1.0,0.0,1,0
110_hr5580,0,110,29.0,1.0,0,0
110_hr5585,0,110,21.0,1.0,0,0
110_hr5597,0,110,0.0,1.0,0,0
110_hr5600,0,110,1.0,1.0,0,0
110_hr5605,0,110,18.0,1.0,0,0
110_hr5607,0,110,8.0,1.0,0,0
110_hr5618,1,110,10.0,1.0,0,0
110_hr5622,0,110,0.0,0.0,1,0
110_hr5626,0,110,16.0,1.0,0,0
110_hr5628,0,110,2.0,1.0,0,0
110_hr5630,0,110,1.0,1.0,0,0
110_hr5639,0,110,4.0,1.0,0,0
110_hr5644,0,110,23.0,0.0,1,0
110_hr5646,0,110,48.0,0.0,1,0
110_hr5648,0,110,11.0,0.0,1,0
110_hr5649,0,110,0.0,0.0,1,0
110_hr5659,0,110,6.0,0.0,1,0
110_hr5669,0,110,34.0,1.0,0,0
110_hr5672,0,110,19.0,1.0,0,0
110_hr5673,0,110,53.0,0.0,1,0
110_hr5681,0,110,5.0,1.0,0,0
110_hr5686,0,110,32.0,1.0,0,0
110_hr5687,0,110,1.0,1.0,0,0
110_hr5691,0,110,0.0,1.0,0,0
110_hr5692,0,110,10.0,1.0,0,0
110_hr570,0,110,12.0,0.0,1,0
110_hr5702,0,110,18.0,1.0,0,0
110_hr5705,0,110,7.0,1.0,0,0
110_hr5708,0,110,1.0,0.0,1,0
110_hr5710,0,110,2.0,1.0,0,0
110_hr5713,0,110,5.0,0.0,1,0
110_hr5718,0,110,21.0,1.0,0,0
110_hr5722,0,110,14.0,0.0,1,0
110_hr5734,0,110,88.0,1.0,0,0
110_hr5738,0,110,0.0,1.0,0,0
110_hr5739,0,110,3.0,1.0,0,0
110_hr5746,0,110,12.0,1.0,0,0
110_hr5749,0,110,36.0,1.0,0,0
110_hr5754,0,110,0.0,1.0,0,0
110_hr5755,0,110,10.0,1.0,0,0
110_hr5762,0,110,26.0,1.0,0,0
110_hr5765,0,110,9.0,1.0,0,0
110_hr5766,0,110,23.0,1.0,0,0
110_hr5775,0,110,25.0,0.0,1,0
110_hr5777,0,110,0.0,0.0,1,0
110_hr5779,0,110,0.0,1.0,0,0
110_hr5787,0,110,10.0,1.0,0,0
110_hr5789,0,110,3.0,1.0,0,0
110_hr5793,0,110,142.0,1.0,0,0
110_hr5805,0,110,11.0,0.0,1,0
110_hr5810,0,110,0.0,1.0,0,0
110_hr5811,0,110,2.0,1.0,0,0
110_hr5812,0,110,4.0,0.0,1,0
110_hr5820,0,110,1.0,1.0,0,0
110_hr5822,0,110,0.0,1.0,0,0
110_hr5827,0,110,3.0,0.0,1,0
110_hr5829,0,110,4.0,1.0,0,0
110_hr5836,0,110,2.0,1.0,0,0
110_hr5840,0,110,13.0,1.0,0,0
110_hr5846,0,110,15.0,1.0,0,0
110_hr5847,0,110,29.0,0.0,1,0
110_hr5852,0,110,29.0,1.0,0,0
110_hr5856,0,110,0.0,1.0,0,0
110_hr5864,0,110,4.0,0.0,1,0
110_hr5870,0,110,1.0,1.0,0,0
110_hr5874,0,110,43.0,0.0,1,0
110_hr5878,0,110,8.0,1.0,0,0
110_hr5886,0,110,22.0,0.0,1,0
110_hr5887,0,110,10.0,0.0,1,0
110_hr589,0,110,28.0,1.0,0,0
110_hr5890,0,110,8.0,1.0,0,0
110_hr5891,0,110,0.0,0.0,1,0
110_hr5893,1,110,1.0,1.0,0,0
110_hr5895,0,110,8.0,1.0,0,0
110_hr5898,0,110,88.0,0.0,1,0
110_hr5901,0,110,33.0,1.0,0,0
110_hr5906,0,110,8.0,0.0,1,0
110_hr5907,0,110,5.0,0.0,1,0
110_hr5908,0,110,33.0,0.0,1,0
110_hr5912,0,110,7.0,0.0,1,0
110_hr5915,0,110,1.0,0.0,1,0
110_hr5917,0,110,7.0,0.0,1,0
110_hr592,0,110,66.0,1.0,0,0
110_hr5929,0,110,0.0,1.0,0,0
110_hr593,0,110,3.0,0.0,1,0
110_hr5930,0,110,1.0,0.0,1,0
110_hr5935,0,110,34.0,1.0,0,0
