,bill_id,status,cong
10816,110_hr6968,0,110
10817,110_hr6971,0,110
10818,110_hr6974,0,110
10819,110_hr6984,1,110
10820,110_hr6988,0,110
10821,110_hr6997,0,110
10822,110_hr7007,0,110
10823,110_hr7008,0,110
10824,110_hr7010,0,110
10825,110_hr7019,0,110
10826,110_hr7021,0,110
10827,110_hr7033,0,110
10828,110_hr7037,0,110
10829,110_hr7041,0,110
10830,110_hr7049,0,110
10831,110_hr7050,0,110
10832,110_hr7053,0,110
10833,110_hr7058,0,110
10834,110_hr7064,0,110
10835,110_hr7069,0,110
10836,110_hr7073,0,110
10837,110_hr7074,0,110
10838,110_hr7079,0,110
10839,110_hr7080,0,110
10840,110_hr7081,1,110
10841,110_hr7082,1,110
10842,110_hr7083,0,110
10843,110_hr709,0,110
10844,110_hr7096,0,110
10845,110_hr7097,0,110
10846,110_hr7099,0,110
10847,110_hr7101,0,110
10848,110_hr7104,0,110
10849,110_hr7130,0,110
10850,110_hr7135,0,110
10851,110_hr7136,0,110
10852,110_hr7138,0,110
10853,110_hr7142,0,110
10854,110_hr7145,0,110
10855,110_hr7146,0,110
10856,110_hr7148,0,110
10857,110_hr7151,0,110
10858,110_hr7160,0,110
10859,110_hr7162,0,110
10860,110_hr7178,0,110
10861,110_hr7179,0,110
10862,110_hr7181,0,110
10863,110_hr7186,0,110
10864,110_hr7188,0,110
10865,110_hr719,0,110
10866,110_hr7191,0,110
10867,110_hr7195,0,110
10868,110_hr7198,1,110
10869,110_hr7199,0,110
10870,110_hr7208,0,110
10871,110_hr7214,0,110
10872,110_hr7222,1,110
10873,110_hr7225,0,110
10874,110_hr7227,0,110
10875,110_hr7232,0,110
10876,110_hr7233,0,110
10877,110_hr7234,0,110
10878,110_hr7238,0,110
10879,110_hr7240,0,110
10880,110_hr7244,0,110
10881,110_hr7245,0,110
10882,110_hr7249,0,110
10883,110_hr7250,0,110
10884,110_hr7253,0,110
10885,110_hr7257,0,110
10886,110_hr7263,0,110
10887,110_hr7265,0,110
10888,110_hr7267,0,110
10889,110_hr7268,0,110
10890,110_hr7274,0,110
10891,110_hr7275,0,110
10892,110_hr7278,0,110
10893,110_hr7279,0,110
10894,110_hr7293,0,110
10895,110_hr731,0,110
10896,110_hr7315,0,110
10897,110_hr7316,0,110
10898,110_hr7328,0,110
10899,110_hr733,0,110
10900,110_hr741,0,110
10901,110_hr746,0,110
10902,110_hr752,0,110
10903,110_hr757,0,110
10904,110_hr765,0,110
10905,110_hr769,0,110
10906,110_hr785,0,110
10907,110_hr797,1,110
10908,110_hr799,0,110
10909,110_hr80,0,110
10910,110_hr802,1,110
10911,110_hr803,0,110
10912,110_hr804,0,110
10913,110_hr805,0,110
10914,110_hr820,0,110
10915,110_hr821,0,110
10916,110_hr836,0,110
10917,110_hr837,0,110
10918,110_hr85,0,110
10919,110_hr850,0,110
10920,110_hr852,0,110
10921,110_hr853,0,110
10922,110_hr870,0,110
10923,110_hr872,0,110
10924,110_hr882,0,110
10925,110_hr883,0,110
10926,110_hr884,0,110
10927,110_hr885,0,110
10928,110_hr893,0,110
10929,110_hr904,0,110
10930,110_hr916,0,110
10931,110_hr917,0,110
10932,110_hr920,0,110
10933,110_hr924,0,110
10934,110_hr930,0,110
10935,110_hr937,0,110
10936,110_hr938,0,110
10937,110_hr946,0,110
10938,110_hr948,0,110
10939,110_hr955,0,110
10940,110_hr960,0,110
10941,110_hr971,0,110
10942,110_hr972,0,110
10943,110_hr986,0,110
10944,110_hr998,0,110
10945,110_hr999,0,110
10946,110_s10,0,110
10947,110_s100,0,110
10948,110_s1003,0,110
10949,110_s1004,0,110
10950,110_s1011,0,110
10951,110_s1021,0,110
10952,110_s1022,0,110
10953,110_s1023,0,110
10954,110_s1028,0,110
10955,110_s1031,0,110
10956,110_s1041,0,110
10957,110_s1042,0,110
10958,110_s1044,0,110
10959,110_s1046,1,110
10960,110_s1055,0,110
10961,110_s1058,0,110
10962,110_s1063,0,110
10963,110_s1064,0,110
10964,110_s1065,0,110
10965,110_s1069,0,110
10966,110_s1072,0,110
10967,110_s1073,0,110
10968,110_s1086,0,110
10969,110_s1102,0,110
10970,110_s1105,0,110
10971,110_s1108,0,110
10972,110_s1113,0,110
10973,110_s1116,0,110
10974,110_s1118,0,110
10975,110_s1123,0,110
10976,110_s1124,0,110
10977,110_s1135,0,110
10978,110_s1146,0,110
10979,110_s1153,0,110
10980,110_s1167,0,110
10981,110_s1172,0,110
10982,110_s1179,0,110
10983,110_s1180,0,110
10984,110_s1184,0,110
10985,110_s1190,0,110
10986,110_s1191,0,110
10987,110_s1196,0,110
10988,110_s1199,0,110
10989,110_s1205,0,110
10990,110_s1206,0,110
10991,110_s1208,0,110
10992,110_s1214,0,110
10993,110_s1227,0,110
10994,110_s1228,0,110
10995,110_s1230,0,110
10996,110_s1240,0,110
10997,110_s1242,0,110
10998,110_s1255,0,110
10999,110_s1258,0,110
11000,110_s1263,0,110
11001,110_s1267,0,110
11002,110_s1268,0,110
11003,110_s1271,0,110
11004,110_s1276,1,110
11005,110_s1278,0,110
11006,110_s1279,0,110
11007,110_s1289,0,110
11008,110_s1290,0,110
11009,110_s1295,0,110
11010,110_s1299,0,110
11011,110_s1320,0,110
11012,110_s1322,0,110
11013,110_s1323,0,110
11014,110_s1332,0,110
11015,110_s1335,0,110
11016,110_s1336,0,110
11017,110_s134,0,110
11018,110_s1350,0,110
11019,110_s1351,0,110
11020,110_s1353,0,110
11021,110_s1366,0,110
11022,110_s1368,0,110
11023,110_s137,0,110
11024,110_s1373,0,110
11025,110_s1374,0,110
11026,110_s1382,1,110
11027,110_s1398,0,110
11028,110_s1400,0,110
11029,110_s1401,0,110
11030,110_s1411,0,110
11031,110_s1414,0,110
11032,110_s142,0,110
11033,110_s1425,0,110
11034,110_s1430,0,110
11035,110_s1431,0,110
11036,110_s1434,0,110
11037,110_s1441,0,110
11038,110_s1446,0,110
11039,110_s1451,0,110
11040,110_s1455,0,110
11041,110_s1475,0,110
11042,110_s1478,0,110
11043,110_s1479,0,110
11044,110_s1481,0,110
11045,110_s1482,0,110
11046,110_s1483,0,110
11047,110_s1491,0,110
11048,110_s1493,0,110
11049,110_s1497,0,110
11050,110_s1499,0,110
11051,110_s1501,0,110
11052,110_s1503,0,110
11053,110_s1506,0,110
11054,110_s1509,0,110
11055,110_s1510,0,110
11056,110_s1511,0,110
11057,110_s1517,0,110
11058,110_s152,0,110
11059,110_s1520,0,110
11060,110_s1523,0,110
11061,110_s1528,0,110
11062,110_s1529,0,110
11063,110_s154,0,110
11064,110_s1542,0,110
11065,110_s1543,0,110
11066,110_s1553,0,110
11067,110_s1556,0,110
11068,110_s1557,0,110
11069,110_s1567,0,110
11070,110_s1569,0,110
11071,110_s1582,1,110
11072,110_s1584,0,110
11073,110_s1587,0,110
11074,110_s1594,0,110
11075,110_s1611,0,110
11076,110_s1618,0,110
11077,110_s1619,0,110
11078,110_s1631,0,110
11079,110_s1632,0,110
11080,110_s1637,0,110
11081,110_s1641,0,110
11082,110_s1646,0,110
11083,110_s1650,0,110
11084,110_s1651,0,110
11085,110_s1670,0,110
11086,110_s1675,0,110
11087,110_s1677,0,110
11088,110_s1685,0,110
11089,110_s1691,0,110
11090,110_s1694,0,110
11091,110_s1699,0,110
11092,110_s1700,0,110
11093,110_s1702,0,110
11094,110_s1714,0,110
11095,110_s1717,0,110
11096,110_s1718,0,110
11097,110_s1722,0,110
11098,110_s1730,0,110
11099,110_s1734,0,110
11100,110_s1735,0,110
11101,110_s1750,0,110
11102,110_s1761,0,110
11103,110_s1769,0,110
11104,110_s1773,0,110
11105,110_s1774,0,110
11106,110_s1782,0,110
11107,110_s1787,0,110
11108,110_s179,0,110
11109,110_s1790,0,110
11110,110_s1807,0,110
11111,110_s1810,1,110
11112,110_s1812,0,110
11113,110_s1815,0,110
11114,110_s1818,0,110
11115,110_s1831,0,110
11116,110_s1841,0,110
11117,110_s1843,0,110
11118,110_s1846,0,110
11119,110_s1857,0,110
11120,110_s1861,0,110
11121,110_s1869,0,110
11122,110_s1870,0,110
11123,110_s1872,0,110
11124,110_s1873,0,110
11125,110_s1874,0,110
11126,110_s1879,0,110
11127,110_s1881,0,110
11128,110_s1890,0,110
11129,110_s1891,0,110
11130,110_s1894,0,110
11131,110_s1901,0,110
11132,110_s1902,0,110
11133,110_s1905,0,110
11134,110_s1927,1,110
11135,110_s1930,0,110
11136,110_s1931,0,110
11137,110_s1951,0,110
11138,110_s1960,0,110
11139,110_s1962,0,110
11140,110_s1965,0,110
11141,110_s1971,0,110
11142,110_s1973,0,110
11143,110_s1976,0,110
11144,110_s1978,0,110
11145,110_s198,0,110
11146,110_s1982,0,110
11147,110_s1990,0,110
11148,110_s1997,0,110
11149,110_s1999,0,110
11150,110_s2003,0,110
11151,110_s2004,0,110
11152,110_s2006,0,110
11153,110_s2008,0,110
11154,110_s2015,0,110
11155,110_s2018,0,110
11156,110_s2020,0,110
11157,110_s2029,0,110
11158,110_s2030,0,110
11159,110_s2036,0,110
11160,110_s2038,0,110
11161,110_s2044,0,110
11162,110_s2051,0,110
11163,110_s2057,0,110
11164,110_s2064,0,110
11165,110_s2065,0,110
11166,110_s2075,0,110
11167,110_s2078,0,110
11168,110_s2079,0,110
11169,110_s2086,0,110
11170,110_s2105,0,110
11171,110_s2108,0,110
11172,110_s2111,0,110
11173,110_s2112,0,110
11174,110_s2115,0,110
11175,110_s2117,0,110
11176,110_s2118,0,110
11177,110_s2119,0,110
11178,110_s2129,0,110
11179,110_s2134,0,110
11180,110_s2135,1,110
11181,110_s2139,0,110
11182,110_s2147,0,110
11183,110_s2160,0,110
11184,110_s2164,0,110
11185,110_s2168,0,110
11186,110_s2172,0,110
11187,110_s2187,0,110
11188,110_s2188,0,110
11189,110_s2194,0,110
11190,110_s2201,0,110
11191,110_s2202,0,110
11192,110_s2213,0,110
11193,110_s2221,0,110
11194,110_s2230,0,110
11195,110_s2232,0,110
11196,110_s2235,0,110
11197,110_s2238,0,110
11198,110_s2240,0,110
11199,110_s2241,0,110
11200,110_s2243,0,110
11201,110_s2250,0,110
11202,110_s2256,0,110
11203,110_s2263,0,110
11204,110_s2273,0,110
11205,110_s2274,0,110
11206,110_s2276,0,110
11207,110_s2281,0,110
11208,110_s2283,0,110
11209,110_s2285,0,110
11210,110_s2286,0,110
11211,110_s2289,0,110
11212,110_s2296,0,110
11213,110_s2299,0,110
11214,110_s2304,1,110
11215,110_s2314,0,110
11216,110_s2323,0,110
11217,110_s2327,0,110
11218,110_s2328,0,110
11219,110_s2329,0,110
11220,110_s2333,0,110
11221,110_s2341,0,110
11222,110_s2350,0,110
11223,110_s2365,0,110
11224,110_s2383,0,110
11225,110_s2390,0,110
11226,110_s2394,0,110
11227,110_s2399,0,110
11228,110_s2400,0,110
11229,110_s2402,0,110
11230,110_s2414,0,110
11231,110_s2421,0,110
11232,110_s2423,0,110
11233,110_s2424,0,110
11234,110_s2426,0,110
11235,110_s2438,0,110
11236,110_s2444,0,110
11237,110_s2455,0,110
11238,110_s2458,0,110
11239,110_s2460,0,110
11240,110_s2463,0,110
11241,110_s2467,0,110
11242,110_s2470,0,110
11243,110_s2471,0,110
11244,110_s2476,0,110
11245,110_s2479,0,110
11246,110_s2484,1,110
11247,110_s2487,0,110
11248,110_s2489,0,110
11249,110_s2492,0,110
11250,110_s2498,0,110
11251,110_s2507,0,110
11252,110_s2509,0,110
11253,110_s2510,0,110
11254,110_s2515,0,110
11255,110_s2516,1,110
11256,110_s2517,0,110
11257,110_s2519,0,110
11258,110_s2525,0,110
11259,110_s2526,0,110
11260,110_s2528,0,110
11261,110_s2540,0,110
11262,110_s2542,0,110
11263,110_s2543,0,110
11264,110_s2544,0,110
11265,110_s2553,0,110
11266,110_s2555,0,110
11267,110_s2567,0,110
11268,110_s257,0,110
11269,110_s2572,0,110
11270,110_s2573,0,110
11271,110_s2586,0,110
11272,110_s2594,0,110
11273,110_s2599,0,110
11274,110_s2606,1,110
11275,110_s2612,0,110
11276,110_s2614,0,110
11277,110_s2618,0,110
11278,110_s2620,0,110
11279,110_s2643,0,110
11280,110_s2644,0,110
11281,110_s2645,0,110
11282,110_s2670,0,110
11283,110_s2671,0,110
11284,110_s2676,0,110
11285,110_s2681,0,110
11286,110_s2686,0,110
11287,110_s2687,0,110
11288,110_s2701,0,110
11289,110_s2706,0,110
11290,110_s2717,0,110
11291,110_s2720,0,110
11292,110_s2723,0,110
11293,110_s2738,0,110
11294,110_s2749,0,110
11295,110_s2752,0,110
11296,110_s2753,0,110
11297,110_s2769,0,110
11298,110_s277,1,110
11299,110_s2772,0,110
11300,110_s2774,0,110
11301,110_s2775,0,110
11302,110_s2780,0,110
11303,110_s2784,0,110
11304,110_s2797,0,110
11305,110_s28,0,110
11306,110_s2800,0,110
11307,110_s2801,0,110
11308,110_s2807,0,110
11309,110_s2812,0,110
11310,110_s2814,0,110
11311,110_s2815,0,110
11312,110_s2820,0,110
11313,110_s2828,0,110
11314,110_s2841,0,110
11315,110_s2844,0,110
11316,110_s2852,0,110
11317,110_s2859,0,110
11318,110_s2860,0,110
11319,110_s2863,0,110
11320,110_s2868,0,110
11321,110_s2872,0,110
11322,110_s2873,0,110
11323,110_s2874,0,110
11324,110_s2883,0,110
11325,110_s2887,0,110
11326,110_s2888,0,110
11327,110_s2889,0,110
11328,110_s2893,0,110
11329,110_s2900,0,110
11330,110_s2902,0,110
11331,110_s2904,0,110
11332,110_s2911,0,110
11333,110_s2921,0,110
11334,110_s2924,0,110
11335,110_s2926,0,110
11336,110_s2933,0,110
11337,110_s2939,0,110
11338,110_s2941,0,110
11339,110_s2949,0,110
11340,110_s2950,0,110
11341,110_s2952,0,110
11342,110_s2953,0,110
11343,110_s296,0,110
11344,110_s2962,0,110
11345,110_s2963,0,110
11346,110_s2967,1,110
11347,110_s298,0,110
11348,110_s2982,1,110
11349,110_s2990,0,110
11350,110_s2994,0,110
11351,110_s30,0,110
11352,110_s3006,0,110
11353,110_s3007,0,110
11354,110_s3008,0,110
11355,110_s3014,0,110
11356,110_s3019,0,110
11357,110_s3024,0,110
11358,110_s3027,0,110
11359,110_s3028,0,110
11360,110_s3033,0,110
11361,110_s3043,0,110
11362,110_s3049,0,110
11363,110_s3053,0,110
11364,110_s3056,0,110
11365,110_s3059,0,110
11366,110_s3063,0,110
11367,110_s3064,0,110
11368,110_s3066,0,110
11369,110_s3070,0,110
11370,110_s3071,0,110
11371,110_s3073,0,110
11372,110_s3076,0,110
11373,110_s3079,0,110
11374,110_s3080,0,110
11375,110_s3090,0,110
11376,110_s3095,0,110
11377,110_s3097,0,110
11378,110_s31,0,110
11379,110_s3108,0,110
11380,110_s3116,0,110
11381,110_s312,0,110
11382,110_s3131,0,110
11383,110_s3132,0,110
11384,110_s3133,0,110
11385,110_s3138,0,110
11386,110_s3140,0,110
11387,110_s3142,0,110
11388,110_s3147,0,110
11389,110_s3148,0,110
11390,110_s3149,0,110
11391,110_s316,0,110
11392,110_s3165,0,110
11393,110_s3168,0,110
11394,110_s3171,0,110
11395,110_s3174,0,110
11396,110_s3179,0,110
11397,110_s3183,0,110
11398,110_s3187,0,110
11399,110_s319,0,110
11400,110_s3190,0,110
11401,110_s3191,0,110
11402,110_s3194,0,110
11403,110_s3203,0,110
11404,110_s3210,0,110
11405,110_s3217,0,110
11406,110_s3219,0,110
11407,110_s3224,0,110
11408,110_s3228,0,110
11409,110_s3242,0,110
11410,110_s3245,0,110
11411,110_s3248,0,110
11412,110_s3255,0,110
11413,110_s3264,0,110
11414,110_s3266,0,110
11415,110_s3275,0,110
11416,110_s3283,0,110
11417,110_s3284,0,110
11418,110_s3290,0,110
11419,110_s3313,0,110
11420,110_s3323,0,110
11421,110_s3326,0,110
11422,110_s3329,0,110
11423,110_s3339,0,110
11424,110_s3341,0,110
11425,110_s3342,0,110
11426,110_s3347,0,110
11427,110_s3348,0,110
11428,110_s3351,0,110
11429,110_s3354,0,110
11430,110_s3359,0,110
11431,110_s3363,0,110
11432,110_s3370,1,110
11433,110_s3372,0,110
11434,110_s3373,0,110
11435,110_s3376,0,110
11436,110_s3378,0,110
11437,110_s3379,0,110
11438,110_s338,0,110
11439,110_s3383,0,110
11440,110_s3389,0,110
11441,110_s3391,0,110
11442,110_s3392,0,110
11443,110_s3402,0,110
11444,110_s3404,0,110
11445,110_s3410,0,110
11446,110_s3411,0,110
11447,110_s3414,0,110
11448,110_s3415,0,110
11449,110_s3416,0,110
11450,110_s3420,0,110
11451,110_s3422,0,110
11452,110_s3427,0,110
11453,110_s3433,0,110
11454,110_s3440,0,110
11455,110_s3442,0,110
11456,110_s3443,0,110
11457,110_s3448,0,110
11458,110_s3449,0,110
11459,110_s3451,0,110
11460,110_s3456,0,110
11461,110_s3457,0,110
11462,110_s3461,0,110
11463,110_s3464,0,110
11464,110_s3466,0,110
11465,110_s3468,0,110
11466,110_s3470,0,110
11467,110_s348,0,110
11468,110_s3486,0,110
11469,110_s3488,0,110
11470,110_s3492,0,110
11471,110_s3493,0,110
11472,110_s3495,0,110
11473,110_s3496,0,110
11474,110_s3501,0,110
11475,110_s3502,0,110
11476,110_s3509,0,110
11477,110_s3513,0,110
11478,110_s3517,0,110
11479,110_s3518,0,110
11480,110_s3522,0,110
11481,110_s3524,0,110
11482,110_s3525,0,110
11483,110_s3533,0,110
11484,110_s3536,1,110
11485,110_s3537,0,110
11486,110_s3539,0,110
11487,110_s3540,0,110
11488,110_s3541,0,110
11489,110_s3543,0,110
11490,110_s3545,0,110
11491,110_s3549,0,110
11492,110_s3561,0,110
11493,110_s3564,0,110
11494,110_s3567,0,110
11495,110_s3571,0,110
11496,110_s3572,0,110
11497,110_s3575,0,110
11498,110_s3578,0,110
11499,110_s3586,0,110
11500,110_s3588,0,110
11501,110_s3591,0,110
11502,110_s3596,0,110
11503,110_s360,0,110
11504,110_s3611,0,110
11505,110_s3614,0,110
11506,110_s3615,0,110
11507,110_s3618,0,110
11508,110_s3620,0,110
11509,110_s3624,0,110
11510,110_s3630,0,110
11511,110_s3632,0,110
11512,110_s3634,0,110
11513,110_s3637,0,110
11514,110_s3642,0,110
11515,110_s3646,0,110
11516,110_s3648,0,110
11517,110_s365,0,110
11518,110_s3650,0,110
11519,110_s3656,0,110
11520,110_s3659,0,110
11521,110_s3660,0,110
11522,110_s3666,0,110
11523,110_s3671,0,110
11524,110_s3673,0,110
11525,110_s3677,0,110
11526,110_s368,0,110
11527,110_s3680,0,110
11528,110_s3688,0,110
11529,110_s369,0,110
11530,110_s3690,0,110
11531,110_s3696,0,110
11532,110_s3701,0,110
11533,110_s3702,0,110
11534,110_s3707,0,110
11535,110_s3714,0,110
11536,110_s3715,0,110
11537,110_s3720,0,110
11538,110_s3723,0,110
11539,110_s3731,0,110
11540,110_s3737,0,110
11541,110_s3740,0,110
11542,110_s377,1,110
11543,110_s386,0,110
11544,110_s413,0,110
11545,110_s43,0,110
11546,110_s430,0,110
11547,110_s431,1,110
11548,110_s439,0,110
11549,110_s451,0,110
11550,110_s454,0,110
11551,110_s465,0,110
11552,110_s470,0,110
11553,110_s477,0,110
11554,110_s479,0,110
11555,110_s494,1,110
11556,110_s496,1,110
11557,110_s498,0,110
11558,110_s500,0,110
11559,110_s507,0,110
11560,110_s514,0,110
11561,110_s520,0,110
11562,110_s524,0,110
11563,110_s538,0,110
11564,110_s539,0,110
11565,110_s546,0,110
11566,110_s547,0,110
11567,110_s553,0,110
11568,110_s565,0,110
11569,110_s566,0,110
11570,110_s568,0,110
11571,110_s569,0,110
11572,110_s573,0,110
11573,110_s575,0,110
11574,110_s580,0,110
11575,110_s581,0,110
11576,110_s583,0,110
11577,110_s598,0,110
11578,110_s599,0,110
11579,110_s600,0,110
11580,110_s604,0,110
11581,110_s620,0,110
11582,110_s633,0,110
11583,110_s640,0,110
11584,110_s642,0,110
11585,110_s646,0,110
11586,110_s650,0,110
11587,110_s653,0,110
11588,110_s656,0,110
11589,110_s663,0,110
11590,110_s665,0,110
11591,110_s666,0,110
11592,110_s670,0,110
11593,110_s679,0,110
11594,110_s682,1,110
11595,110_s696,0,110
11596,110_s698,0,110
11597,110_s699,0,110
11598,110_s705,0,110
11599,110_s709,0,110
11600,110_s711,0,110
11601,110_s724,0,110
11602,110_s731,0,110
11603,110_s737,0,110
11604,110_s738,0,110
11605,110_s740,0,110
11606,110_s755,0,110
11607,110_s757,0,110
11608,110_s763,0,110
11609,110_s775,0,110
11610,110_s781,1,110
11611,110_s786,0,110
11612,110_s795,0,110
11613,110_s809,0,110
11614,110_s810,0,110
11615,110_s818,0,110
11616,110_s831,0,110
11617,110_s843,0,110
11618,110_s850,0,110
11619,110_s851,0,110
11620,110_s863,1,110
11621,110_s864,0,110
11622,110_s874,0,110
11623,110_s880,0,110
11624,110_s882,0,110
11625,110_s889,0,110
11626,110_s893,0,110
11627,110_s902,0,110
11628,110_s904,0,110
11629,110_s94,0,110
11630,110_s941,0,110
11631,110_s945,0,110
11632,110_s947,0,110
11633,110_s948,0,110
11634,110_s949,0,110
11635,110_s959,0,110
11636,110_s961,0,110
11637,110_s962,0,110
11638,110_s99,0,110
11639,110_s992,0,110
11640,110_s997,0,110
11641,111_hr100,0,111
11642,111_hr1015,0,111
11643,111_hr1016,1,111
11644,111_hr1032,0,111
11645,111_hr1035,0,111
11646,111_hr104,0,111
11647,111_hr1047,0,111
11648,111_hr106,0,111
11649,111_hr1061,1,111
11650,111_hr1068,0,111
11651,111_hr1076,0,111
11652,111_hr1079,0,111
11653,111_hr1089,0,111
11654,111_hr1090,0,111
11655,111_hr1109,0,111
11656,111_hr1116,0,111
11657,111_hr1118,0,111
11658,111_hr1119,0,111
11659,111_hr1123,0,111
11660,111_hr1126,0,111
11661,111_hr1137,0,111
11662,111_hr1139,0,111
11663,111_hr1147,0,111
11664,111_hr1159,0,111
11665,111_hr1175,0,111
11666,111_hr1181,0,111
11667,111_hr1185,0,111
11668,111_hr1191,0,111
11669,111_hr1195,0,111
11670,111_hr1202,0,111
11671,111_hr1204,0,111
11672,111_hr1210,0,111
11673,111_hr1211,0,111
11674,111_hr1212,0,111
11675,111_hr1230,0,111
11676,111_hr1242,0,111
11677,111_hr1247,0,111
11678,111_hr1249,0,111
11679,111_hr1264,0,111
11680,111_hr1285,0,111
11681,111_hr1288,0,111
11682,111_hr130,0,111
11683,111_hr131,1,111
11684,111_hr1320,0,111
11685,111_hr1324,0,111
11686,111_hr1325,0,111
11687,111_hr1326,0,111
11688,111_hr1331,0,111
11689,111_hr1341,0,111
11690,111_hr1349,0,111
11691,111_hr135,0,111
11692,111_hr1351,0,111
11693,111_hr1353,0,111
11694,111_hr1355,0,111
11695,111_hr1370,0,111
11696,111_hr1374,0,111
11697,111_hr1386,0,111
11698,111_hr1387,0,111
11699,111_hr1394,0,111
11700,111_hr1400,0,111
11701,111_hr1411,0,111
11702,111_hr1436,0,111
11703,111_hr1444,0,111
11704,111_hr1448,0,111
11705,111_hr1456,0,111
11706,111_hr1464,0,111
11707,111_hr1466,0,111
11708,111_hr1472,0,111
11709,111_hr1487,0,111
11710,111_hr1490,0,111
11711,111_hr1505,0,111
11712,111_hr1517,1,111
11713,111_hr1523,0,111
11714,111_hr1526,0,111
11715,111_hr1558,0,111
11716,111_hr1559,0,111
11717,111_hr1565,0,111
11718,111_hr157,0,111
11719,111_hr1570,0,111
11720,111_hr1573,0,111
11721,111_hr1575,0,111
11722,111_hr1604,0,111
11723,111_hr1605,0,111
11724,111_hr1606,0,111
11725,111_hr1619,0,111
11726,111_hr1630,0,111
11727,111_hr1645,0,111
11728,111_hr1648,0,111
11729,111_hr1649,0,111
11730,111_hr1664,0,111
11731,111_hr1669,0,111
11732,111_hr1672,0,111
11733,111_hr1688,0,111
11734,111_hr1702,0,111
11735,111_hr1707,0,111
11736,111_hr1719,0,111
11737,111_hr1730,0,111
11738,111_hr1732,0,111
11739,111_hr1737,0,111
11740,111_hr1740,0,111
11741,111_hr1745,0,111
11742,111_hr1746,1,111
11743,111_hr1748,0,111
11744,111_hr1749,0,111
11745,111_hr1760,0,111
11746,111_hr1763,0,111
11747,111_hr1771,0,111
11748,111_hr1774,0,111
11749,111_hr1775,0,111
11750,111_hr1780,0,111
11751,111_hr1786,0,111
11752,111_hr1787,0,111
11753,111_hr1789,0,111
11754,111_hr1796,0,111
11755,111_hr1799,0,111
11756,111_hr1801,0,111
11757,111_hr1802,0,111
11758,111_hr1803,0,111
11759,111_hr1805,0,111
11760,111_hr1806,0,111
11761,111_hr1808,0,111
11762,111_hr1814,0,111
11763,111_hr1815,0,111
11764,111_hr1822,0,111
11765,111_hr1824,0,111
11766,111_hr1834,0,111
11767,111_hr1836,0,111
11768,111_hr1838,0,111
11769,111_hr184,0,111
11770,111_hr1842,0,111
11771,111_hr1843,0,111
11772,111_hr1845,0,111
11773,111_hr1846,0,111
11774,111_hr1849,0,111
11775,111_hr1853,0,111
11776,111_hr1861,0,111
11777,111_hr1873,0,111
11778,111_hr1875,0,111
11779,111_hr1881,0,111
11780,111_hr1887,0,111
11781,111_hr1908,0,111
11782,111_hr1910,0,111
11783,111_hr1912,0,111
11784,111_hr1913,0,111
11785,111_hr1919,0,111
11786,111_hr1928,0,111
11787,111_hr1943,0,111
11788,111_hr1956,0,111
11789,111_hr1957,0,111
11790,111_hr1958,0,111
11791,111_hr1961,0,111
11792,111_hr1962,0,111
11793,111_hr1980,0,111
11794,111_hr1985,0,111
11795,111_hr1992,0,111
11796,111_hr1998,0,111
11797,111_hr1999,0,111
11798,111_hr20,0,111
11799,111_hr200,0,111
11800,111_hr2014,0,111
11801,111_hr2017,0,111
11802,111_hr2022,0,111
11803,111_hr2027,0,111
11804,111_hr2030,0,111
11805,111_hr2046,0,111
11806,111_hr2049,0,111
11807,111_hr2057,0,111
11808,111_hr206,0,111
11809,111_hr2065,0,111
11810,111_hr2066,0,111
11811,111_hr2069,0,111
11812,111_hr2070,0,111
11813,111_hr2076,0,111
11814,111_hr2083,0,111
11815,111_hr2091,0,111
11816,111_hr2095,0,111
11817,111_hr2096,0,111
11818,111_hr2103,0,111
11819,111_hr2107,0,111
11820,111_hr2111,0,111
11821,111_hr2113,0,111
11822,111_hr2123,0,111
11823,111_hr2126,0,111
11824,111_hr2132,0,111
11825,111_hr2134,0,111
11826,111_hr2137,0,111
11827,111_hr214,0,111
11828,111_hr2141,0,111
11829,111_hr2147,0,111
11830,111_hr2151,0,111
11831,111_hr2160,0,111
11832,111_hr2171,0,111
11833,111_hr2183,0,111
11834,111_hr2190,0,111
11835,111_hr2195,0,111
11836,111_hr2196,0,111
11837,111_hr2199,0,111
11838,111_hr2209,0,111
11839,111_hr222,0,111
11840,111_hr2222,0,111
11841,111_hr2233,0,111
11842,111_hr2234,0,111
11843,111_hr2241,0,111
11844,111_hr2248,0,111
11845,111_hr225,0,111
11846,111_hr2257,0,111
11847,111_hr2263,0,111
11848,111_hr2268,0,111
11849,111_hr2274,0,111
11850,111_hr2275,0,111
11851,111_hr2283,0,111
11852,111_hr2285,0,111
11853,111_hr2286,0,111
11854,111_hr2289,0,111
11855,111_hr2290,0,111
11856,111_hr2299,0,111
11857,111_hr2301,0,111
11858,111_hr2302,0,111
11859,111_hr2309,0,111
11860,111_hr2313,0,111
11861,111_hr232,0,111
11862,111_hr2322,0,111
11863,111_hr2324,0,111
11864,111_hr2326,0,111
11865,111_hr233,0,111
11866,111_hr2333,0,111
11867,111_hr2342,0,111
11868,111_hr2347,0,111
11869,111_hr2348,0,111
11870,111_hr2351,0,111
11871,111_hr2354,0,111
11872,111_hr2362,0,111
11873,111_hr2365,0,111
11874,111_hr2366,0,111
11875,111_hr2368,0,111
11876,111_hr2371,0,111
11877,111_hr2375,0,111
